soil_moisture,temperature,humidity,rainfall,crop,pump
55,29,89,16,cotton,0
58,21,74,3,pulses,0
76,10,65,16,wheat,0
36,22,66,19,pulses,0
88,16,95,19,tea,0
48,32,89,13,cotton,0
36,25,33,10,pulses,0
44,35,24,6,tea,0
56,34,51,11,tea,0
61,33,61,2,wheat,0
78,12,59,3,wheat,0
75,20,39,7,tea,0
50,38,64,14,rice,0
59,27,31,16,pulses,0
54,19,60,14,tea,0
29,37,29,18,tea,0
80,25,21,6,wheat,0
45,28,75,2,pulses,0
81,17,35,1,maize,0
79,15,64,12,cotton,0
33,36,66,9,wheat,0
45,12,60,12,pulses,0
14,11,63,4,pulses,1
29,26,90,13,rice,0
62,33,77,4,cotton,0
49,12,74,15,wheat,0
59,12,44,7,wheat,0
83,30,31,12,maize,0
76,37,37,8,rice,0
44,24,84,18,rice,0
73,14,98,8,pulses,0
46,34,73,4,pulses,0
54,30,83,10,wheat,0
47,23,82,5,maize,0
36,32,34,5,wheat,0
74,32,88,0,tea,0
82,16,25,3,pulses,0
12,14,48,7,tea,0
68,23,45,16,maize,0
39,28,94,2,wheat,1
25,20,20,9,pulses,0
38,16,99,0,maize,1
79,17,48,3,wheat,0
87,13,95,0,wheat,0
83,15,34,8,tea,0
33,37,65,5,cotton,0
16,14,83,5,rice,0
58,19,56,10,pulses,0
72,27,74,18,rice,0
55,37,75,14,maize,0
57,26,93,1,rice,1
34,37,36,2,tea,1
52,23,98,2,cotton,0
64,22,91,12,pulses,0
43,15,76,4,wheat,0
74,25,41,1,wheat,0
37,19,26,15,tea,0
50,31,92,16,pulses,0
38,16,22,15,rice,0
41,30,73,19,wheat,0
78,10,75,8,rice,0
43,20,83,5,tea,0
68,15,28,15,wheat,0
70,13,94,3,maize,0
61,20,69,4,cotton,0
72,32,90,2,rice,0
35,11,76,2,pulses,0
86,39,27,4,rice,0
21,18,72,16,rice,0
31,16,94,6,rice,0
82,23,54,13,tea,0
65,14,68,18,tea,0
15,37,43,14,pulses,0
45,27,97,7,tea,0
83,26,26,19,pulses,0
68,38,59,4,pulses,0
68,30,70,0,tea,0
77,23,55,18,wheat,0
61,25,53,17,tea,0
77,35,93,10,wheat,0
86,30,72,18,maize,0
89,36,86,2,tea,0
60,28,52,12,maize,0
77,34,99,2,tea,0
35,20,85,12,maize,0
82,35,73,16,cotton,0
50,10,84,6,maize,0
84,37,88,11,wheat,0
14,14,59,19,rice,0
62,20,99,19,pulses,0
47,29,83,8,maize,0
62,22,29,9,rice,0
65,11,33,9,cotton,0
28,37,94,8,cotton,0
74,10,70,10,wheat,0
78,35,20,10,wheat,0
62,20,44,4,maize,0
28,13,41,16,tea,0
75,31,55,3,cotton,0
57,17,46,13,rice,0
75,35,40,11,tea,0
82,27,50,1,cotton,0
27,37,25,12,maize,0
89,20,71,8,cotton,0
48,11,99,3,wheat,0
82,31,27,11,rice,0
60,13,81,0,rice,0
32,19,29,1,wheat,1
42,34,90,15,tea,0
69,29,59,5,wheat,0
68,21,99,16,rice,0
35,39,54,14,maize,0
26,27,45,11,tea,0
62,24,93,6,pulses,0
87,21,91,0,cotton,0
86,10,83,0,pulses,0
52,15,23,16,maize,0
57,20,90,12,pulses,0
29,10,23,3,tea,1
44,15,35,5,rice,0
42,17,32,13,rice,0
85,15,69,4,maize,0
11,29,86,12,pulses,0
43,21,51,7,tea,0
85,27,22,15,cotton,0
41,14,57,5,pulses,0
30,14,86,17,pulses,0
14,17,58,19,cotton,0
37,28,76,3,wheat,1
57,11,74,14,maize,0
78,23,46,16,tea,0
79,26,35,7,maize,0
49,27,23,1,cotton,1
15,27,69,4,tea,1
23,26,65,9,rice,0
76,17,61,13,rice,0
20,33,68,13,tea,0
48,19,63,14,maize,0
50,13,51,7,maize,0
33,28,91,2,rice,1
52,38,65,2,rice,1
83,26,95,4,cotton,0
35,33,90,12,tea,0
38,22,56,3,maize,1
11,17,21,19,cotton,0
39,13,86,14,maize,0
83,14,88,5,rice,0
85,29,82,1,tea,0
66,30,30,18,wheat,0
68,24,37,16,tea,0
28,36,68,9,pulses,0
63,29,33,4,wheat,0
79,18,41,5,cotton,0
32,10,41,16,wheat,0
42,35,44,1,wheat,0
75,19,35,12,cotton,0
88,12,58,3,tea,0
20,32,49,17,cotton,0
27,22,40,19,pulses,0
74,31,91,1,rice,0
41,38,62,4,rice,1
13,17,80,17,wheat,0
45,39,38,6,cotton,0
66,23,39,13,cotton,0
42,21,66,19,cotton,0
23,31,43,3,pulses,1
57,20,83,2,pulses,0
46,24,39,10,tea,0
14,39,84,7,maize,0
59,37,90,17,maize,0
70,33,44,2,maize,0
78,26,76,4,tea,0
47,34,94,1,cotton,1
55,30,52,6,maize,0
24,35,92,17,cotton,0
46,11,80,16,wheat,0
36,10,63,16,maize,0
10,29,80,4,wheat,1
38,22,66,3,tea,1
81,21,97,0,rice,0
16,35,98,10,pulses,0
38,17,51,15,tea,0
40,28,23,3,tea,1
47,24,84,14,tea,0
17,19,98,10,maize,0
46,29,49,3,wheat,0
68,11,21,3,pulses,0
88,11,67,19,maize,0
63,27,25,12,rice,0
67,35,86,16,pulses,0
35,38,89,5,tea,0
57,10,53,4,cotton,0
20,19,22,1,rice,1
32,25,56,5,wheat,0
43,23,73,14,rice,0
42,35,41,8,maize,0
11,30,21,1,cotton,1
70,30,25,11,maize,0
13,20,57,13,pulses,0
21,22,87,17,tea,0
38,28,76,19,tea,0
51,25,25,8,rice,0
66,28,53,7,tea,0
59,33,71,10,tea,0
75,35,25,16,pulses,0
16,39,83,7,wheat,0
66,32,78,4,wheat,0
55,13,59,8,maize,0
31,39,35,15,maize,0
20,17,85,12,wheat,0
42,19,29,10,rice,0
63,34,49,18,wheat,0
29,31,52,16,maize,0
14,32,87,9,cotton,0
77,20,58,17,tea,0
23,37,23,15,pulses,0
12,22,83,7,cotton,0
67,32,44,19,cotton,0
36,22,34,2,tea,1
13,38,93,12,wheat,0
76,37,25,11,rice,0
73,30,88,13,cotton,0
51,22,95,6,rice,0
38,20,62,6,pulses,0
89,38,70,3,pulses,0
44,25,34,14,pulses,0
28,24,97,13,maize,0
88,13,74,10,cotton,0
78,38,22,17,pulses,0
40,11,29,11,maize,0
52,25,43,18,pulses,0
82,20,61,7,wheat,0
86,26,85,9,cotton,0
30,17,97,6,maize,0
74,11,29,9,pulses,0
86,17,60,3,maize,0
43,34,40,9,pulses,0
70,29,72,18,wheat,0
45,26,88,4,rice,1
89,31,76,4,pulses,0
83,17,39,17,rice,0
50,39,41,17,cotton,0
43,10,69,8,wheat,0
34,23,91,1,cotton,1
66,14,27,18,rice,0
74,36,99,12,wheat,0
85,25,31,0,tea,0
31,26,48,5,wheat,0
69,32,57,5,wheat,0
63,31,93,12,tea,0
31,21,45,3,maize,1
70,29,29,9,maize,0
75,37,76,4,maize,0
54,39,70,4,rice,1
81,17,44,4,wheat,0
78,38,68,10,pulses,0
73,17,93,18,tea,0
19,11,34,3,pulses,1
76,14,61,13,rice,0
20,22,40,19,tea,0
37,26,46,10,pulses,0
14,12,99,16,rice,0
21,24,82,18,rice,0
53,21,70,4,rice,1
38,12,51,18,tea,0
87,19,31,7,pulses,0
45,25,43,12,pulses,0
44,28,92,0,cotton,1
17,12,62,7,rice,0
25,19,61,6,maize,0
52,11,94,4,wheat,0
78,24,89,11,cotton,0
25,32,46,16,cotton,0
65,16,81,13,tea,0
50,29,93,18,cotton,0
86,37,33,19,pulses,0
17,17,75,8,tea,0
63,24,21,5,tea,0
14,35,88,8,maize,0
18,35,37,17,rice,0
75,17,84,9,cotton,0
80,39,23,8,rice,0
39,22,66,1,rice,1
74,29,64,11,rice,0
39,31,89,14,tea,0
56,31,84,14,rice,0
40,37,89,9,cotton,0
69,38,78,12,tea,0
84,30,51,4,cotton,0
89,39,62,16,tea,0
18,13,57,5,wheat,0
85,38,97,11,wheat,0
63,21,48,2,wheat,0
70,39,88,18,wheat,0
73,34,65,16,tea,0
89,31,20,15,rice,0
15,32,25,8,maize,0
54,39,55,16,pulses,0
74,21,83,13,maize,0
86,39,93,11,wheat,0
46,14,46,17,rice,0
82,11,20,18,cotton,0
26,36,48,3,rice,1
34,15,97,15,cotton,0
59,20,89,13,maize,0
80,20,51,13,rice,0
40,12,21,6,rice,0
41,19,43,0,pulses,0
57,25,35,11,maize,0
26,25,71,13,rice,0
70,31,45,4,cotton,0
66,28,20,0,rice,0
66,23,43,2,cotton,0
79,17,47,13,wheat,0
42,25,52,16,rice,0
28,25,61,1,cotton,1
24,16,69,5,maize,0
44,10,30,4,wheat,0
58,38,81,13,rice,0
45,25,98,10,pulses,0
63,29,66,16,cotton,0
45,11,25,14,pulses,0
62,36,29,9,rice,0
69,36,93,15,cotton,0
83,36,68,0,rice,0
53,31,27,0,wheat,0
42,14,48,4,wheat,0
53,11,64,7,rice,0
64,26,31,1,rice,0
83,16,57,5,tea,0
53,21,74,4,rice,1
60,18,96,6,rice,0
60,34,96,0,pulses,0
16,39,71,19,pulses,0
10,20,99,4,wheat,1
22,35,37,10,pulses,0
82,28,85,4,rice,0
57,24,83,5,maize,0
56,21,98,13,rice,0
56,31,20,15,tea,0
19,35,88,2,cotton,1
35,24,82,17,wheat,0
59,26,95,1,pulses,0
56,20,31,16,maize,0
53,26,28,18,cotton,0
10,31,35,1,maize,1
72,37,60,0,wheat,0
26,31,41,19,pulses,0
26,30,33,16,tea,0
48,21,68,4,wheat,0
52,31,75,8,maize,0
85,19,77,9,maize,0
50,30,25,12,wheat,0
24,15,22,3,rice,1
10,34,99,3,wheat,1
67,38,57,19,pulses,0
63,16,51,16,pulses,0
84,23,44,16,tea,0
14,25,25,6,wheat,0
71,12,95,11,cotton,0
80,18,53,4,pulses,0
55,15,56,14,pulses,0
74,39,79,0,pulses,0
37,14,96,12,rice,0
50,13,26,1,cotton,0
32,24,77,5,wheat,0
41,38,39,1,rice,1
67,19,54,15,pulses,0
48,10,96,15,cotton,0
42,16,38,9,cotton,0
67,30,92,10,rice,0
41,26,30,2,pulses,0
59,13,71,6,rice,0
60,19,76,6,maize,0
86,10,71,4,pulses,0
28,19,32,9,rice,0
12,29,95,12,wheat,0
26,16,45,1,pulses,1
52,18,73,15,tea,0
38,37,36,0,pulses,0
53,37,26,18,maize,0
61,39,38,19,rice,0
37,11,25,16,tea,0
43,37,94,8,maize,0
89,13,61,9,wheat,0
63,38,27,14,pulses,0
11,26,99,13,tea,0
26,15,97,9,rice,0
27,17,49,1,rice,1
37,23,59,18,wheat,0
37,21,21,2,maize,1
61,28,87,14,tea,0
25,36,67,15,wheat,0
42,38,46,16,maize,0
14,37,33,15,cotton,0
54,14,69,3,cotton,0
46,20,24,4,maize,0
61,26,40,17,rice,0
73,21,67,0,rice,0
71,14,51,0,cotton,0
14,10,20,14,rice,0
20,30,82,9,rice,0
12,34,75,6,maize,0
60,16,30,7,pulses,0
69,16,29,8,maize,0
75,34,54,9,rice,0
66,38,50,8,maize,0
26,20,23,4,tea,1
12,30,92,11,cotton,0
12,33,47,17,pulses,0
49,32,45,11,tea,0
89,15,73,1,tea,0
85,15,31,8,rice,0
72,32,55,5,rice,0
60,19,35,12,tea,0
10,37,88,8,tea,0
60,12,69,14,wheat,0
13,36,73,8,wheat,0
13,14,28,11,cotton,0
56,37,99,17,tea,0
48,39,63,7,maize,0
58,27,33,12,pulses,0
66,30,94,14,wheat,0
48,24,72,7,rice,0
77,21,67,3,tea,0
26,17,73,14,maize,0
24,38,22,10,pulses,0
37,39,39,6,maize,0
25,16,73,18,maize,0
15,37,23,18,rice,0
41,12,62,0,wheat,0
34,38,37,4,maize,1
48,16,85,17,pulses,0
26,27,97,18,wheat,0
55,25,97,14,cotton,0
88,29,89,2,rice,0
62,35,59,4,wheat,0
60,11,49,19,wheat,0
27,16,42,14,maize,0
29,14,54,11,pulses,0
14,37,63,3,maize,1
71,23,69,10,pulses,0
21,24,43,2,rice,1
39,25,52,0,wheat,1
25,34,92,10,tea,0
11,32,67,12,pulses,0
85,11,37,7,pulses,0
12,29,74,18,maize,0
17,28,29,4,maize,1
46,19,70,2,cotton,1
62,27,32,9,pulses,0
64,11,33,8,rice,0
58,17,51,16,wheat,0
68,15,45,8,wheat,0
69,28,70,11,wheat,0
87,17,55,10,pulses,0
55,28,78,15,maize,0
72,30,40,3,rice,0
88,10,32,19,wheat,0
41,22,35,1,pulses,0
75,26,66,7,tea,0
13,19,72,15,cotton,0
38,37,49,18,cotton,0
58,27,99,10,wheat,0
32,36,83,13,maize,0
12,32,45,1,cotton,1
63,26,50,14,cotton,0
30,32,41,16,cotton,0
89,25,63,9,cotton,0
53,24,45,0,wheat,0
29,19,84,3,pulses,1
66,34,28,17,rice,0
78,14,96,1,rice,0
80,20,69,2,maize,0
61,20,68,12,pulses,0
89,23,27,12,tea,0
26,15,98,14,rice,0
75,24,95,5,tea,0
21,23,65,0,rice,1
67,21,79,9,rice,0
86,35,38,11,maize,0
14,36,34,15,cotton,0
89,32,46,1,maize,0
81,23,88,2,rice,0
65,37,82,3,pulses,0
55,33,63,4,cotton,0
81,20,77,14,pulses,0
27,38,58,3,pulses,1
53,27,87,3,pulses,0
52,27,37,15,cotton,0
89,23,73,1,pulses,0
88,34,67,8,cotton,0
86,31,92,11,tea,0
31,16,48,15,rice,0
69,37,49,4,wheat,0
72,14,88,13,pulses,0
33,26,99,7,maize,0
74,17,44,14,tea,0
38,38,46,13,maize,0
10,26,49,19,wheat,0
10,24,59,16,cotton,0
82,26,96,16,wheat,0
30,11,51,6,maize,0
87,14,48,18,wheat,0
37,29,60,19,rice,0
27,13,30,10,wheat,0
61,26,63,12,pulses,0
75,10,53,14,rice,0
71,38,98,10,pulses,0
28,19,53,11,wheat,0
11,11,47,14,rice,0
79,38,79,9,rice,0
64,38,73,5,wheat,0
88,27,46,8,tea,0
66,10,65,13,cotton,0
20,19,27,4,cotton,1
25,36,48,10,cotton,0
71,33,38,11,rice,0
36,28,51,17,cotton,0
31,33,20,2,rice,1
12,30,86,0,tea,1
12,20,77,0,wheat,1
30,37,45,0,wheat,1
52,28,69,4,rice,1
79,31,26,5,rice,0
46,11,38,12,tea,0
65,36,87,2,cotton,0
48,10,77,10,tea,0
29,22,46,14,wheat,0
74,34,56,13,wheat,0
44,12,97,0,pulses,0
52,16,27,17,cotton,0
30,34,20,11,wheat,0
19,24,91,5,pulses,0
54,29,90,8,rice,0
12,34,88,5,wheat,0
52,13,23,7,maize,0
61,11,84,6,cotton,0
50,15,51,8,pulses,0
50,34,42,16,cotton,0
86,12,37,0,cotton,0
18,11,25,7,maize,0
55,30,78,6,tea,0
25,38,81,5,rice,0
56,32,98,2,cotton,0
37,36,31,4,wheat,1
37,31,65,15,rice,0
84,29,43,0,wheat,0
20,18,32,17,rice,0
38,38,58,14,rice,0
65,26,92,4,pulses,0
85,23,21,6,wheat,0
81,23,93,10,wheat,0
66,19,30,12,rice,0
62,26,97,10,cotton,0
83,16,90,8,wheat,0
68,14,74,18,maize,0
44,24,43,10,maize,0
61,29,89,9,rice,0
45,25,27,4,tea,1
86,23,69,8,rice,0
67,14,88,2,rice,0
11,12,44,13,cotton,0
37,38,23,13,cotton,0
79,26,86,14,pulses,0
72,34,26,11,tea,0
61,37,63,17,tea,0
69,14,41,12,tea,0
45,35,77,19,tea,0
71,15,36,17,tea,0
52,25,27,7,rice,0
48,24,76,5,rice,0
14,17,98,10,pulses,0
84,19,51,17,maize,0
59,23,61,3,maize,0
25,31,61,4,pulses,1
61,19,59,19,pulses,0
78,28,91,14,wheat,0
80,23,40,11,rice,0
12,33,87,8,tea,0
19,27,54,1,wheat,1
60,32,64,8,cotton,0
78,31,24,5,rice,0
41,36,28,4,pulses,0
14,27,29,17,maize,0
52,39,49,12,rice,0
21,13,65,1,pulses,1
40,38,81,15,rice,0
31,12,21,0,rice,1
68,26,72,10,rice,0
61,12,68,12,cotton,0
56,16,20,8,maize,0
58,38,96,12,rice,0
65,36,37,4,pulses,0
40,39,62,12,cotton,0
68,15,52,15,wheat,0
79,12,71,6,rice,0
85,22,24,18,cotton,0
52,27,21,16,tea,0
83,39,54,14,wheat,0
14,31,28,4,maize,1
13,22,90,13,rice,0
24,21,35,15,rice,0
11,16,49,8,cotton,0
58,27,27,16,maize,0
65,39,66,12,tea,0
17,32,34,17,wheat,0
25,28,32,5,pulses,0
73,23,34,9,maize,0
33,39,54,15,rice,0
64,31,62,4,cotton,0
63,30,93,14,tea,0
78,21,22,9,cotton,0
87,37,52,10,wheat,0
87,26,47,4,maize,0
69,37,34,11,cotton,0
40,18,27,9,pulses,0
29,13,78,13,pulses,0
86,14,26,9,cotton,0
63,12,49,3,rice,0
18,16,38,7,cotton,0
43,25,33,1,tea,1
85,35,49,6,maize,0
89,29,99,6,wheat,0
74,13,73,2,pulses,0
25,18,43,17,cotton,0
79,12,38,2,tea,0
15,38,38,8,pulses,0
44,30,39,13,pulses,0
12,28,75,3,wheat,1
30,22,31,18,pulses,0
16,27,65,11,tea,0
87,31,76,16,pulses,0
39,33,69,8,pulses,0
31,30,58,4,cotton,1
23,11,38,4,cotton,1
64,37,32,0,maize,0
76,14,55,1,rice,0
14,23,43,19,tea,0
78,22,42,15,rice,0
68,19,80,3,rice,0
18,21,58,17,pulses,0
57,15,56,10,wheat,0
46,24,39,2,wheat,0
77,37,45,6,pulses,0
29,10,98,8,tea,0
59,37,95,16,rice,0
33,39,88,10,maize,0
80,12,74,14,rice,0
58,16,77,13,wheat,0
17,34,31,6,rice,0
84,39,58,19,cotton,0
82,33,86,7,cotton,0
15,13,54,13,maize,0
49,15,75,16,tea,0
63,35,82,3,rice,0
86,39,34,10,cotton,0
26,24,66,19,tea,0
60,20,85,4,cotton,0
11,34,44,18,tea,0
39,38,69,1,tea,1
41,32,24,16,cotton,0
59,23,80,6,pulses,0
80,35,98,1,wheat,0
25,36,45,9,tea,0
88,27,70,0,pulses,0
64,31,22,18,rice,0
66,25,37,18,pulses,0
87,33,27,13,cotton,0
54,26,77,1,pulses,0
61,36,63,8,wheat,0
80,26,69,14,cotton,0
56,26,85,5,maize,0
42,29,68,17,rice,0
33,11,38,3,maize,1
44,32,85,4,pulses,0
73,13,59,1,tea,0
89,32,87,19,pulses,0
69,37,35,8,tea,0
38,35,31,5,maize,0
27,20,98,15,maize,0
67,27,46,6,tea,0
57,22,24,8,wheat,0
20,28,66,7,rice,0
12,21,28,7,cotton,0
51,26,42,0,maize,0
27,18,82,15,rice,0
25,37,26,11,cotton,0
50,20,72,0,pulses,0
74,15,74,6,cotton,0
52,22,49,12,maize,0
52,20,70,8,wheat,0
40,24,28,17,wheat,0
37,35,50,18,rice,0
60,38,24,4,pulses,0
36,35,80,18,rice,0
18,32,71,15,tea,0
47,20,52,19,wheat,0
45,13,77,15,rice,0
69,29,60,18,tea,0
66,19,36,0,pulses,0
56,38,71,2,cotton,0
77,19,30,16,rice,0
60,38,67,17,tea,0
67,17,50,17,wheat,0
57,10,80,18,cotton,0
68,36,64,9,rice,0
85,32,50,16,wheat,0
56,13,83,13,cotton,0
24,13,26,2,maize,1
87,17,71,2,wheat,0
81,31,81,0,maize,0
11,30,39,19,pulses,0
88,39,79,7,rice,0
70,34,22,2,tea,0
49,37,62,3,rice,1
52,39,72,9,wheat,0
57,25,77,13,maize,0
81,23,28,10,maize,0
78,11,45,10,cotton,0
66,32,86,11,rice,0
77,11,78,18,rice,0
21,39,40,18,wheat,0
83,37,64,18,maize,0
77,14,54,2,wheat,0
60,12,53,4,wheat,0
83,18,86,10,pulses,0
38,31,89,10,maize,0
38,15,55,10,wheat,0
22,23,53,6,maize,0
66,28,25,18,wheat,0
55,18,62,5,tea,0
29,37,66,14,wheat,0
68,16,22,8,wheat,0
45,39,22,11,tea,0
10,30,55,17,rice,0
12,35,71,14,maize,0
53,23,99,13,cotton,0
64,16,93,12,tea,0
69,39,52,19,rice,0
12,19,20,4,wheat,1
72,11,91,0,pulses,0
40,15,63,13,rice,0
70,14,53,17,tea,0
58,15,56,3,pulses,0
53,36,30,11,wheat,0
61,37,70,18,rice,0
40,24,30,18,cotton,0
81,38,42,14,maize,0
58,39,55,7,maize,0
55,21,71,3,tea,0
63,33,80,16,wheat,0
20,21,51,11,wheat,0
74,12,92,11,maize,0
26,35,71,13,rice,0
37,33,30,17,wheat,0
83,18,55,9,cotton,0
18,30,72,8,cotton,0
43,25,23,19,wheat,0
29,30,53,19,wheat,0
12,16,62,14,maize,0
10,22,72,3,tea,1
69,29,77,13,maize,0
59,28,85,3,tea,0
17,38,72,3,cotton,1
27,37,81,7,tea,0
39,24,83,1,maize,1
31,39,72,0,wheat,1
18,28,29,18,tea,0
31,18,76,12,maize,0
19,36,94,15,cotton,0
76,35,84,15,pulses,0
18,26,81,4,tea,1
56,39,33,7,cotton,0
49,18,22,11,cotton,0
45,33,24,4,rice,1
28,39,61,9,pulses,0
11,10,69,12,tea,0
54,33,99,4,maize,0
42,29,82,0,tea,1
73,31,21,8,tea,0
35,17,94,12,pulses,0
43,26,90,10,cotton,0
72,13,23,4,cotton,0
37,11,79,18,cotton,0
89,10,57,7,cotton,0
87,38,27,8,pulses,0
15,29,76,6,maize,0
20,37,71,2,wheat,1
55,28,93,8,rice,0
29,23,87,7,cotton,0
45,34,81,0,cotton,1
25,10,96,17,rice,0
79,36,36,18,cotton,0
81,31,79,0,wheat,0
54,23,38,15,tea,0
57,13,70,16,rice,0
13,29,93,18,maize,0
57,12,46,13,rice,0
76,27,94,4,wheat,0
37,29,34,17,pulses,0
39,32,23,5,maize,0
38,16,38,3,tea,1
30,10,83,1,cotton,1
51,25,48,8,rice,0
59,35,23,9,maize,0
12,22,24,11,rice,0
74,12,47,12,tea,0
32,21,24,4,rice,1
14,13,51,9,maize,0
34,28,57,18,wheat,0
44,23,32,1,pulses,0
74,31,46,14,maize,0
88,16,74,2,rice,0
48,13,37,0,tea,1
27,21,52,18,cotton,0
34,16,61,11,cotton,0
10,23,68,9,tea,0
71,24,81,16,rice,0
18,15,81,7,pulses,0
50,26,37,14,tea,0
31,26,51,17,rice,0
75,21,57,1,maize,0
54,13,79,0,pulses,0
61,16,99,11,wheat,0
29,13,92,17,rice,0
21,16,47,17,cotton,0
83,15,46,10,cotton,0
73,13,30,0,pulses,0
41,19,51,4,wheat,0
71,33,48,4,rice,0
14,10,91,10,wheat,0
53,32,25,0,maize,0
38,37,22,4,wheat,1
42,37,63,15,maize,0
22,10,26,7,cotton,0
59,31,90,1,maize,0
11,16,22,16,rice,0
84,31,91,14,pulses,0
37,38,50,18,pulses,0
27,13,67,15,rice,0
82,33,57,18,rice,0
75,36,20,19,rice,0
55,33,52,2,tea,0
26,25,60,4,maize,1
42,27,56,11,rice,0
42,23,89,6,pulses,0
39,38,88,8,wheat,0
31,22,75,11,wheat,0
62,24,92,13,tea,0
55,10,54,10,maize,0
53,39,72,13,maize,0
84,33,29,10,maize,0
43,32,48,10,pulses,0
37,19,67,12,pulses,0
44,36,97,16,tea,0
77,27,89,16,maize,0
18,14,35,12,maize,0
31,30,38,3,rice,1
70,16,60,18,maize,0
34,11,94,8,pulses,0
88,18,79,17,rice,0
50,34,49,7,rice,0
16,14,88,12,maize,0
68,36,67,18,wheat,0
81,38,26,10,cotton,0
76,27,73,16,pulses,0
42,21,96,14,wheat,0
74,32,98,7,maize,0
69,13,87,1,maize,0
67,25,83,4,wheat,0
53,20,54,15,maize,0
57,28,76,1,pulses,0
46,36,88,0,rice,1
34,32,96,18,tea,0
34,32,91,10,maize,0
66,10,66,12,maize,0
22,32,81,10,wheat,0
86,22,36,11,rice,0
21,35,88,9,wheat,0
72,14,82,14,pulses,0
71,32,83,15,wheat,0
37,17,78,13,maize,0
64,19,91,2,rice,0
84,24,85,12,pulses,0
51,24,20,10,maize,0
70,37,26,11,pulses,0
89,32,31,0,maize,0
47,22,97,0,maize,0
14,35,44,8,maize,0
57,11,44,5,tea,0
44,13,98,8,cotton,0
57,31,41,4,rice,1
23,22,30,1,tea,1
63,38,45,2,cotton,0
35,18,60,17,pulses,0
52,14,43,14,cotton,0
51,21,82,13,cotton,0
27,11,25,10,tea,0
64,29,44,7,rice,0
59,17,34,3,wheat,0
30,29,71,19,cotton,0
43,25,97,12,wheat,0
49,33,24,19,wheat,0
39,29,72,13,maize,0
79,17,82,1,wheat,0
34,38,52,0,pulses,1
78,28,40,16,pulses,0
38,29,30,13,maize,0
76,19,52,15,rice,0
66,34,96,17,rice,0
56,14,42,7,pulses,0
26,12,29,4,maize,1
58,28,25,1,rice,1
59,29,57,3,cotton,0
14,11,40,2,rice,1
22,16,90,13,maize,0
72,32,93,11,pulses,0
48,18,69,14,cotton,0
77,17,26,0,wheat,0
54,28,92,4,wheat,0
26,14,25,18,wheat,0
68,17,23,19,pulses,0
89,24,50,4,maize,0
68,33,92,0,wheat,0
17,11,84,17,rice,0
39,38,96,19,wheat,0
12,21,78,9,tea,0
26,26,87,17,pulses,0
60,25,91,12,tea,0
33,14,35,3,wheat,1
89,10,92,4,wheat,0
73,22,79,9,tea,0
83,16,97,19,pulses,0
80,17,92,6,pulses,0
58,36,55,6,wheat,0
29,31,47,7,pulses,0
86,28,99,7,cotton,0
38,23,95,14,pulses,0
19,37,51,3,tea,1
18,19,71,14,maize,0
80,26,36,16,tea,0
72,27,29,12,rice,0
42,11,62,19,cotton,0
33,19,75,4,maize,1
89,27,88,8,wheat,0
41,19,44,6,rice,0
13,30,82,14,rice,0
71,11,46,16,cotton,0
87,18,62,1,maize,0
31,25,27,12,rice,0
32,15,64,16,maize,0
35,16,91,18,maize,0
58,12,26,8,pulses,0
53,35,84,10,rice,0
31,16,76,2,maize,1
76,29,68,3,cotton,0
51,17,75,11,rice,0
61,34,79,11,cotton,0
26,14,22,12,cotton,0
23,12,93,0,maize,1
73,23,24,16,maize,0
54,36,40,5,pulses,0
73,15,78,10,pulses,0
39,12,54,13,rice,0
22,31,51,3,pulses,1
35,16,76,6,wheat,0
41,15,42,16,rice,0
55,29,43,4,cotton,0
60,32,80,8,pulses,0
43,27,53,0,pulses,0
85,38,20,2,pulses,0
37,30,50,7,maize,0
28,31,96,8,cotton,0
57,31,48,13,pulses,0
81,30,34,15,tea,0
43,19,70,9,tea,0
25,14,23,17,cotton,0
80,17,62,15,pulses,0
36,30,26,10,wheat,0
60,24,64,4,wheat,0
63,25,37,3,rice,0
26,20,20,9,rice,0
81,31,67,2,pulses,0
77,19,77,11,rice,0
10,10,58,7,maize,0
23,10,30,1,wheat,1
16,26,88,0,cotton,1
73,13,74,16,pulses,0
81,25,54,16,pulses,0
17,28,46,11,tea,0
63,14,85,4,wheat,0
33,32,73,3,wheat,1
64,31,30,7,wheat,0
10,12,25,9,rice,0
81,23,77,4,maize,0
78,27,51,15,cotton,0
41,27,60,11,rice,0
10,12,56,2,maize,1
75,19,70,4,wheat,0
51,28,41,11,maize,0
88,12,26,2,rice,0
18,23,48,4,wheat,1
85,17,59,16,rice,0
83,39,59,8,cotton,0
33,28,72,3,wheat,1
28,15,46,1,maize,1
60,18,93,1,rice,0
11,25,87,14,tea,0
19,39,62,15,maize,0
78,33,39,15,maize,0
15,15,63,11,wheat,0
71,38,45,0,pulses,0
75,25,91,12,maize,0
17,19,64,9,rice,0
77,30,55,17,tea,0
68,30,57,1,cotton,0
59,17,25,8,tea,0
45,32,77,5,rice,0
17,24,49,0,wheat,1
26,20,51,4,rice,1
68,30,75,10,pulses,0
87,20,29,10,pulses,0
17,23,46,12,pulses,0
87,35,69,5,maize,0
52,15,97,12,wheat,0
72,21,56,8,pulses,0
21,38,79,12,cotton,0
65,24,90,0,cotton,0
58,38,66,3,rice,1
61,14,55,2,pulses,0
20,20,87,5,maize,0
36,39,64,1,cotton,1
71,34,89,8,tea,0
18,36,68,2,wheat,1
